zil-additional-service  | 
zil-additional-service  | 2026-05-04T12:20:18.958Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=1411 sumNanos=338350202744 avgNanos=239794615
zil-additional-service  | 2026-05-04T12:20:18.959Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1409 sumNanos=358205381236 avgNanos=254226672
zil-additional-service  | 2026-05-04T12:20:18.959Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.cityDate count=1411 sumNanos=491790787 avgNanos=348540
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability count=236 sumNanos=118104462828 avgNanos=500442639
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=236 sumNanos=57194170263 avgNanos=242348179
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=233 sumNanos=60368963291 avgNanos=259094263
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.cityDate count=236 sumNanos=68568724 avgNanos=290545
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability count=716 sumNanos=355388311186 avgNanos=496352389
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=716 sumNanos=170931822836 avgNanos=238731596
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=714 sumNanos=183991808120 avgNanos=257691608
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.cityDate count=716 sumNanos=202670737 avgNanos=283059
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability count=1420 sumNanos=698345449402 avgNanos=491792570
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=1420 sumNanos=338614275966 avgNanos=238460757
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1416 sumNanos=358253364418 avgNanos=253003788
zil-additional-service  | 2026-05-04T12:20:23.960Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.cityDate count=1420 sumNanos=485764737 avgNanos=342087
zil-additional-service  | 2026-05-04T12:20:28.962Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability count=242 sumNanos=114976537067 avgNanos=475109657
zil-additional-service  | 2026-05-04T12:20:28.970Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=242 sumNanos=55762233781 avgNanos=230422453
zil-additional-service  | 2026-05-04T12:20:28.970Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=245 sumNanos=60095077009 avgNanos=245286028
zil-additional-service  | 2026-05-04T12:20:28.971Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.cityDate count=242 sumNanos=61180759 avgNanos=252813
zil-additional-service  | 2026-05-04T12:20:28.971Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability count=714 sumNanos=354305361659 avgNanos=496225996
zil-additional-service  | 2026-05-04T12:20:28.972Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=714 sumNanos=169853275551 avgNanos=237889741
zil-additional-service  | 2026-05-04T12:20:28.972Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=711 sumNanos=182653094692 avgNanos=256896054
zil-additional-service  | 2026-05-04T12:20:28.973Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.cityDate count=714 sumNanos=198933060 avgNanos=278617
zil-additional-service  | 2026-05-04T12:20:28.977Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability count=1418 sumNanos=700919848252 avgNanos=494301726
zil-additional-service  | 2026-05-04T12:20:28.978Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=1418 sumNanos=339442273623 avgNanos=239381011
zil-additional-service  | 2026-05-04T12:20:28.978Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1417 sumNanos=361087486388 avgNanos=254825325
zil-additional-service  | 2026-05-04T12:20:28.978Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.cityDate count=1418 sumNanos=469631111 avgNanos=331192
zil-additional-service  | 2026-05-04T12:20:33.979Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability count=232 sumNanos=117152980550 avgNanos=504969743
zil-additional-service  | 2026-05-04T12:20:33.979Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=232 sumNanos=57173290707 avgNanos=246436597
zil-additional-service  | 2026-05-04T12:20:33.979Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=234 sumNanos=60579998129 avgNanos=258888880
zil-additional-service  | 2026-05-04T12:20:33.979Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.cityDate count=232 sumNanos=76001626 avgNanos=327593
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability count=711 sumNanos=347328183215 avgNanos=488506586
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=711 sumNanos=167716812581 avgNanos=235888625
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=712 sumNanos=179683667077 avgNanos=252364700
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.cityDate count=711 sumNanos=214205232 avgNanos=301273
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability count=1414 sumNanos=704516127727 avgNanos=498243371
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=1414 sumNanos=340884397346 avgNanos=241078074
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=1416 sumNanos=363768955344 avgNanos=256898979
zil-app                 | 2026-05-04T14:09:55.265Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=web.RentController.getRents count=2509 sumNanos=435139351159 avgNanos=173431387
zil-app                 | 2026-05-04T14:09:55.266Z  INFO 1 --- [   scheduling-1] r.observability.ObservabilityService     : LAB9 Observability window=1m category=db.rent.findAll count=2509 sumNanos=435131612273 avgNanos=173428303
zil-additional-service  | 2026-05-04T12:20:33.980Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.cityDate count=1414 sumNanos=470085047 avgNanos=332450
zil-additional-service  | 2026-05-04T12:20:38.981Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability count=235 sumNanos=117903961282 avgNanos=501718984
zil-additional-service  | 2026-05-04T12:20:38.982Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=235 sumNanos=57469837643 avgNanos=244552500
zil-additional-service  | 2026-05-04T12:20:38.983Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=235 sumNanos=60040652755 avgNanos=255492139
zil-additional-service  | 2026-05-04T12:20:38.983Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.cityDate count=235 sumNanos=79852666 avgNanos=339798
zil-additional-service  | 2026-05-04T12:20:38.983Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability count=709 sumNanos=349338308615 avgNanos=492719758
zil-additional-service  | 2026-05-04T12:20:38.985Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=709 sumNanos=168637618477 avgNanos=237852776
zil-additional-service  | 2026-05-04T12:20:38.985Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=711 sumNanos=180562573217 avgNanos=253955799
zil-additional-service  | 2026-05-04T12:20:38.985Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.cityDate count=709 sumNanos=218508371 avgNanos=308192
zil-additional-service  | 2026-05-04T12:20:38.985Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability count=1421 sumNanos=709556831140 avgNanos=499336263
zil-additional-service  | 2026-05-04T12:20:38.985Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=1421 sumNanos=342671540176 avgNanos=241148163
